"Table A2P - Number of households owed a prevention duty by reason for loss, or threat of loss, of last settled homeEngland, July to September 2022",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
E06000016,Leicester,,,420,,186,,14,4,2,2,7,,2,130,3,1,5,16,,1,152,11,29,7,,6,3,0,3,,4,0,0,4,,1,8,15
E07000063,Lewes,,,27,,19,,0,0,0,0,0,,0,16,0,0,0,3,,0,2,1,1,1,,0,0,0,0,,0,0,0,0,,0,0,3
E09000023,Lewisham,,,470,,145,,7,3,0,2,7,,3,100,0,2,1,20,,24,151,14,32,14,,17,5,3,9,,10,0,3,7,,9,2,52
E07000194,Lichfield,,,62,,25,,3,0,1,0,4,,0,13,0,1,0,3,,2,10,5,13,1,,1,0,0,1,,1,0,0,1,,2,1,1
E07000138,Lincoln,,,101,,46,,0,1,0,0,2,,0,36,1,0,0,6,,1,12,6,1,4,,2,0,0,2,,16,0,1,15,,10,0,3
E08000012,Liverpool,,,85,,70,,3,0,1,0,4,,1,51,3,0,0,7,,5,4,0,0,1,,2,0,2,0,,2,0,1,1,,0,1,0
E06000032,Luton,,,155,,69,,4,0,1,2,5,,0,38,4,0,0,15,,16,32,6,3,5,,4,3,0,1,,7,1,2,4,,1,1,11
E07000110,Maidstone,,,150,,50,,1,1,2,1,2,,1,24,1,0,1,16,,10,32,5,20,3,,15,11,1,3,,6,1,1,4,,3,0,6
E07000074,Maldon,,,31,,15,,0,0,0,0,0,,0,5,0,0,0,10,,2,9,1,3,0,,1,0,0,1,,0,0,0,0,,0,0,0
E07000235,Malvern Hills,,,25,,12,,0,0,0,0,0,,0,9,0,0,0,3,,1,3,3,0,0,,1,0,0,1,,0,0,0,0,,0,1,4
E08000003,Manchester,,,672,,358,,6,5,4,2,16,,7,213,7,1,7,90,,16,153,16,38,8,,14,7,1,6,,22,1,11,10,,7,25,15
E07000174,Mansfield,,,42,,25,,0,0,0,0,1,,0,19,0,0,0,5,,0,13,2,1,0,,1,0,1,0,,0,0,0,0,,0,0,0
E06000035,Medway Towns,,,247,,108,,6,1,1,0,12,,3,62,0,2,3,18,,5,50,2,25,4,,33,30,0,3,,6,3,1,2,,5,0,9
E07000133,Melton,,,29,,16,,1,0,0,0,0,,0,13,0,0,0,2,,3,8,0,0,0,,2,0,0,2,,0,0,0,0,,0,0,0
E07000187,Mendip,,,79,,32,,1,0,0,1,1,,0,23,0,1,1,4,,10,14,6,9,1,,2,1,1,0,,1,0,1,0,,1,0,3
E09000024,Merton,,,88,,44,,0,1,1,0,0,,0,28,0,2,0,12,,8,27,2,3,2,,0,0,0,0,,0,0,0,0,,1,1,0
E07000042,Mid Devon,,,54,,33,,0,0,1,1,1,,1,24,2,0,0,3,,2,4,5,2,0,,6,3,0,3,,0,0,0,0,,2,0,0
E07000203,Mid Suffolk,,,64,,31,,0,0,1,0,2,,0,22,1,1,0,4,,1,13,5,4,0,,7,7,0,0,,0,0,0,0,,0,0,3
E07000228,Mid Sussex,,,62,,35,,2,0,2,0,0,,1,28,0,0,0,2,,3,14,2,1,0,,5,4,0,1,,1,0,1,0,,0,0,1
E06000002,Middlesbrough,,,149,,25,,2,1,0,0,0,,0,12,0,0,0,10,,4,26,10,35,15,,3,2,0,1,,6,2,2,2,,5,12,8
E06000042,Milton Keynes,,,130,,46,,1,2,1,2,5,,0,28,0,0,0,7,,10,34,9,6,2,,6,1,1,4,,1,0,0,1,,2,1,13
E07000210,Mole Valley,,,62,,23,,1,1,0,0,1,,0,11,0,1,0,8,,6,15,2,4,0,,4,1,1,2,,2,1,0,1,,0,0,6
E07000091,New Forest,,,131,,43,,1,1,2,0,2,,1,24,0,0,0,12,,7,49,9,9,3,,2,0,0,2,,3,0,0,3,,2,0,4
E07000175,Newark & Sherwood,,,39,,24,,3,0,0,0,1,,0,17,0,0,0,3,,3,7,2,0,1,,1,1,0,0,,0,0,0,0,,0,0,1
E08000021,Newcastle on Tyne,,,433,,132,,10,6,1,1,12,,0,80,2,2,5,13,,4,145,39,20,12,,20,11,3,6,,10,0,5,5,,10,24,17
E07000195,Newcastle under Lyme,,,41,,13,,2,0,0,0,0,,0,9,0,0,0,2,,0,8,4,5,0,,1,0,0,1,,10,0,0,10,,0,0,0
E09000025,Newham,,,170,,62,,3,1,0,1,0,,0,3,1,2,0,51,,0,63,2,2,0,,4,0,0,4,,4,0,0,4,,0,1,32
E07000043,North Devon,,,151,,61,,2,0,1,0,2,,2,35,2,0,1,16,,12,21,10,18,3,,6,4,1,1,,8,0,2,6,,3,0,9
E07000038,North East Derbyshire,,,50,,16,,0,0,0,0,0,,0,12,0,0,0,4,,0,19,7,6,0,,0,0,0,0,,2,0,1,1,,0,0,0
E06000012,North East Lincolnshire,,,109,,58,,2,0,0,0,7,,1,31,2,0,0,15,,1,19,5,8,2,,5,4,0,1,,2,0,2,0,,2,3,4
E07000099,North Hertfordshire,,,42,,12,,0,0,0,0,0,,1,8,0,0,0,3,,1,5,4,0,0,,19,19,0,0,,1,0,0,1,,0,0,0
E07000139,North Kesteven,,,40,,25,,1,1,0,0,0,,0,20,0,0,0,3,,0,3,0,2,2,,7,1,0,6,,1,0,0,1,,0,0,0
E06000013,North Lincolnshire,,,173,,56,,0,0,0,0,2,,1,45,0,0,0,8,,4,38,13,35,4,,4,2,2,0,,1,0,0,1,,4,0,14
E07000147,North Norfolk,,,46,,32,,1,0,0,0,1,,0,27,0,0,0,3,,0,7,3,1,0,,0,0,0,0,,1,0,0,1,,0,0,2
E06000061,North Northamptonshire,,,130,,66,,2,0,5,0,5,,0,45,1,0,0,8,,2,34,3,9,2,,7,4,0,3,,2,0,0,2,,2,0,3
E06000024,North Somerset,,,177,,79,,2,0,2,1,2,,1,66,2,0,0,3,,7,52,7,13,1,,3,2,0,1,,2,0,1,1,,5,0,8
E08000022,North Tyneside,,,128,,40,,2,2,0,0,1,,1,32,0,0,0,2,,1,34,19,8,3,,3,2,0,1,,2,0,1,1,,5,9,4
E07000218,North Warwickshire,,,28,,9,,1,0,0,0,0,,1,7,0,0,0,0,,1,8,4,5,0,,0,0,0,0,,0,0,0,0,,1,0,0
E07000134,North West Leicestershire,,,34,,16,,6,0,0,0,0,,1,9,0,0,0,0,,0,6,5,2,1,,0,0,0,0,,1,0,0,1,,0,0,3
E06000057,Northumberland,,,147,,64,,3,0,0,0,1,,1,42,1,1,1,14,,1,37,22,13,3,,2,0,0,2,,0,0,0,0,,0,0,5
E07000148,Norwich,,,122,,53,,2,1,2,0,3,,4,38,0,0,1,2,,11,18,3,8,0,,0,0,0,0,,11,2,6,3,,8,2,8
E06000018,Nottingham,,,..,,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,,..,..,..,..,,..,..,..
E07000219,Nuneaton & Bedworth,,,68,,29,,2,0,0,0,1,,0,24,0,0,0,2,,0,9,5,14,5,,1,1,0,0,,0,0,0,0,,1,0,4
E07000135,Oadby & Wigston,,,32,,14,,2,1,0,0,0,,0,11,0,0,0,0,,0,7,5,3,2,,0,0,0,0,,0,0,0,0,,0,0,1
E08000004,Oldham,,,170,,47,,0,0,0,1,0,,2,32,2,0,0,10,,8,62,10,16,7,,2,1,0,1,,4,1,0,3,,2,2,10
E07000178,Oxford,,,36,,22,,3,0,0,0,0,,0,15,0,0,0,4,,2,10,0,2,0,,0,0,0,0,,0,0,0,0,,0,0,0
E07000122,Pendle,,,50,,13,,2,0,0,0,0,,2,8,0,0,0,1,,3,18,5,2,1,,1,0,0,1,,2,1,0,1,,0,2,3
E06000031,Peterborough,,,323,,127,,4,0,6,0,6,,4,78,3,0,1,25,,4,111,19,13,11,,15,7,3,5,,11,3,1,7,,5,1,6
E06000026,Plymouth,,,128,,78,,1,1,0,0,6,,1,50,1,0,0,18,,4,16,10,6,0,,3,0,1,2,,4,1,1,2,,1,1,5
E06000044,Portsmouth,,,150,,68,,1,0,0,1,3,,17,34,2,0,0,10,,15,34,3,9,1,,7,0,4,3,,6,0,3,3,,4,1,2
E07000123,Preston,,,50,,32,,2,0,0,0,1,,1,19,2,0,1,6,,1,6,0,0,0,,2,0,0,2,,2,0,1,1,,0,3,4
E06000038,Reading,,,53,,17,,2,0,0,0,0,,0,8,0,0,0,7,,2,14,0,6,3,,2,2,0,0,,4,1,1,2,,0,0,5
E09000026,Redbridge,,,99,,67,,6,0,1,1,1,,1,47,2,0,0,8,,4,17,0,3,0,,0,0,0,0,,1,0,0,1,,1,4,2
E06000003,Redcar & Cleveland,,,45,,20,,0,1,0,0,0,,0,18,0,0,0,1,,0,11,1,9,0,,3,2,1,0,,1,0,1,0,,0,0,0
E07000236,Redditch,,,47,,18,,2,0,0,0,0,,0,8,0,0,0,8,,1,20,3,2,0,,0,0,0,0,,3,0,1,2,,0,0,0
E07000211,Reigate & Banstead,,,70,,29,,3,0,2,1,1,,0,19,0,0,0,3,,3,18,4,5,1,,4,2,1,1,,3,1,0,2,,1,0,2
E07000124,Ribble Valley,,,7,,6,,1,0,0,0,0,,1,3,0,0,0,1,,0,0,0,0,0,,1,1,0,0,,0,0,0,0,,0,0,0
E09000027,Richmond upon Thames,,,38,,15,,1,0,0,0,0,,0,11,0,0,0,3,,3,10,0,1,0,,1,0,0,1,,0,0,0,0,,0,0,8
E07000166,Richmondshire,,,30,,13,,0,0,3,0,0,,0,8,0,0,0,2,,1,6,4,3,0,,0,0,0,0,,0,0,0,0,,0,0,3
E08000005,Rochdale,,,287,,83,,5,3,1,1,3,,2,50,2,1,0,15,,17,86,18,31,1,,5,3,0,2,,14,0,2,12,,11,2,19
E07000075,Rochford,,,38,,9,,0,1,1,1,1,,0,5,0,0,0,0,,0,17,10,0,0,,2,0,1,1,,0,0,0,0,,0,0,0
E07000125,Rossendale,,,92,,23,,0,0,1,0,0,,1,14,1,0,0,6,,6,24,15,9,1,,3,2,0,1,,2,0,0,2,,2,1,6
E07000064,Rother,,,53,,31,,0,0,3,1,0,,1,20,0,1,0,5,,2,10,0,5,0,,0,0,0,0,,0,0,0,0,,0,0,5
E08000018,Rotherham,,,91,,34,,1,0,0,1,0,,0,27,0,0,1,4,,2,24,3,5,1,,6,0,2,4,,7,0,3,4,,2,4,3
E07000220,Rugby,,,35,,21,,1,0,0,0,0,,0,15,0,0,0,5,,1,9,1,0,1,,1,1,0,0,,0,0,0,0,,0,0,1
E07000212,Runnymede,,,44,,17,,1,0,0,0,2,,0,12,0,1,0,1,,4,6,1,11,1,,2,2,0,0,,0,0,0,0,,0,0,2
E07000176,Rushcliffe,,,37,,11,,0,0,0,0,0,,1,10,0,0,0,0,,0,11,4,5,2,,1,0,1,0,,0,0,0,0,,1,0,2
E07000092,Rushmoor,,,88,,33,,2,1,0,0,3,,2,24,0,0,1,0,,3,23,9,4,0,,3,1,2,0,,5,1,4,0,,2,1,5
E06000017,Rutland,,,30,,13,,1,0,0,0,1,,0,6,2,0,1,2,,3,1,7,2,0,,3,3,0,0,,0,0,0,0,,0,0,1
E07000167,Ryedale,,,20,,6,,0,0,0,0,0,,0,3,0,0,0,3,,1,3,2,0,0,,6,6,0,0,,1,0,1,0,,1,0,0
E08000006,Salford,,,133,,51,,0,1,0,0,1,,3,34,0,0,0,12,,0,23,2,3,4,,38,34,3,1,,7,0,0,7,,0,2,3
E08000028,Sandwell,,,77,,20,,3,1,0,2,2,,0,7,0,0,0,5,,5,27,10,5,0,,1,0,1,0,,0,0,0,0,,0,3,6
E07000168,Scarborough,,,77,,44,,6,0,4,0,0,,1,28,3,0,0,2,,4,17,2,6,1,,2,1,1,0,,0,0,0,0,,1,0,0
E07000188,Sedgemoor,,,61,,46,,3,1,0,0,1,,0,36,1,0,0,4,,1,5,0,0,1,,0,0,0,0,,7,1,3,3,,0,0,1
E08000014,Sefton,,,40,,17,,0,1,0,0,0,,0,11,0,1,1,3,,1,6,2,3,0,,2,0,0,2,,4,0,0,4,,2,1,2
E07000169,Selby,,,33,,23,,2,1,1,0,0,,0,18,0,0,0,1,,0,7,2,1,0,,0,0,0,0,,0,0,0,0,,0,0,0
E07000111,Sevenoaks,,,54,,15,,1,0,1,0,3,,0,9,0,0,0,1,,6,16,2,9,1,,1,0,0,1,,0,0,0,0,,2,0,2
E08000019,Sheffield,,,333,,104,,2,0,1,1,1,,1,59,0,0,1,38,,10,103,19,39,9,,18,6,1,11,,6,0,2,4,,15,2,8
E06000051,Shropshire,,,90,,48,,1,0,0,1,3,,0,34,0,0,0,9,,1,12,4,3,8,,9,5,2,2,,0,0,0,0,,0,0,5
E06000039,Slough,,,..,,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,,..,..,..,..,,..,..,..
E08000029,Solihull,,,117,,26,,2,0,0,0,0,,0,20,0,0,1,3,,2,51,3,14,7,,1,1,0,0,,5,0,4,1,,1,0,7
E07000246,Somerset West and Taunton,,,44,,18,,0,0,0,0,1,,1,11,0,0,0,5,,2,13,2,2,0,,0,0,0,0,,2,0,0,2,,1,1,3
E07000012,South Cambridgeshire,,,33,,14,,1,0,0,0,1,,0,9,1,0,0,2,,1,5,1,4,2,,6,3,0,3,,0,0,0,0,,0,0,0
E07000039,South Derbyshire,,,19,,12,,0,0,1,0,0,,1,8,0,0,0,2,,1,2,0,2,0,,0,0,0,0,,0,0,0,0,,0,0,2
E06000025,South Gloucestershire,,,142,,57,,1,0,0,0,3,,0,40,0,0,0,13,,2,45,10,12,1,,4,1,1,2,,4,0,1,3,,2,1,4
E07000044,South Hams,,,49,,24,,1,0,0,0,0,,1,17,0,0,0,5,,1,6,4,2,1,,7,2,0,5,,1,0,1,0,,0,0,3
E07000140,South Holland,,,34,,17,,1,0,1,0,0,,0,11,0,0,0,4,,1,7,4,3,0,,0,0,0,0,,2,0,0,2,,0,0,0
E07000141,South Kesteven,,,77,,33,,0,0,0,0,1,,0,24,1,0,0,7,,5,13,8,6,3,,2,1,1,0,,3,0,0,3,,1,0,3
E07000031,South Lakeland,,,96,,30,,0,0,0,0,21,,0,9,0,0,0,0,,3,6,0,1,0,,54,54,0,0,,1,0,0,1,,0,0,1
E07000149,South Norfolk,,,32,,13,,0,0,0,0,1,,1,9,0,0,0,2,,1,8,0,0,0,,1,1,0,0,,0,0,0,0,,0,0,9
E07000179,South Oxfordshire,,,92,,24,,0,0,0,1,3,,0,15,0,0,0,5,,18,27,8,3,3,,2,2,0,0,,1,0,0,1,,0,0,6
E07000126,South Ribble,,,72,,31,,2,0,2,0,1,,2,18,1,1,1,3,,0,17,9,5,0,,3,1,0,2,,1,0,1,0,,0,2,4
E07000189,South Somerset,,,58,,37,,0,0,1,0,2,,0,30,0,0,0,4,,1,7,2,1,0,,1,0,0,1,,3,2,0,1,,0,0,6
E07000196,South Staffordshire,,,14,,7,,0,0,0,0,0,,0,6,0,0,0,1,,0,3,3,1,0,,0,0,0,0,,0,0,0,0,,0,0,0
E08000023,South Tyneside,,,..,,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,,..,..,..,..,,..,..,..
E06000045,Southampton,,,371,,98,,12,6,3,2,7,,3,47,1,4,1,12,,4,138,15,19,7,,9,5,3,1,,26,5,12,9,,30,2,23
E06000033,Southend-on-Sea,,,101,,47,,4,0,0,0,1,,2,29,0,0,1,10,,4,35,2,1,1,,1,1,0,0,,2,0,0,2,,4,0,4
E09000028,Southwark,,,323,,93,,4,1,0,2,6,,13,37,3,1,1,25,,17,24,21,2,3,,144,132,0,12,,1,0,0,1,,4,0,14
E07000213,Spelthorne,,,59,,29,,2,1,0,0,3,,0,19,0,0,0,4,,4,9,5,4,1,,2,0,0,2,,1,1,0,0,,2,0,2
E07000240,St Albans,,,43,,17,,1,0,1,0,1,,0,13,0,0,0,1,,1,14,1,5,0,,2,0,0,2,,3,0,0,3,,0,0,0
E08000013,St Helens,,,109,,57,,1,0,2,0,0,,1,47,1,0,0,5,,1,33,5,3,0,,7,5,0,2,,1,0,0,1,,0,1,1
E07000197,Stafford,,,3,,1,,0,0,0,0,0,,0,1,0,0,0,0,,0,1,0,0,0,,0,0,0,0,,1,1,0,0,,0,0,0
E07000198,Staffordshire Moorlands,,,26,,11,,1,0,1,0,0,,0,8,0,0,0,1,,6,2,1,6,0,,0,0,0,0,,0,0,0,0,,0,0,0
E07000243,Stevenage,,,77,,35,,3,1,4,0,3,,1,19,0,1,0,3,,4,28,3,2,0,,1,1,0,0,,0,0,0,0,,1,0,3
E08000007,Stockport,,,197,,81,,2,2,1,0,0,,0,64,1,0,0,11,,8,68,15,5,3,,1,0,0,1,,6,0,1,5,,5,0,5
E06000004,Stockton-on-Tees,,,546,,158,,11,0,1,4,9,,0,68,0,1,1,63,,10,145,57,45,26,,42,24,0,18,,17,0,2,15,,13,9,24
E06000021,Stoke-on-Trent,,,163,,69,,5,0,1,3,0,,0,50,0,0,1,9,,1,32,8,26,1,,0,0,0,0,,18,0,4,14,,2,2,4
E07000221,Stratford-on-Avon,,,39,,25,,1,0,0,0,0,,0,21,0,1,0,2,,5,5,2,1,0,,0,0,0,0,,0,0,0,0,,0,0,1
E07000082,Stroud,,,40,,17,,0,0,0,0,0,,0,16,0,0,0,1,,4,15,2,1,0,,0,0,0,0,,1,0,0,1,,0,0,0
E08000024,Sunderland,,,180,,41,,7,0,0,1,9,,0,13,0,3,0,8,,13,52,20,10,8,,5,2,1,2,,10,0,2,8,,3,6,12
E07000214,Surrey Heath,,,16,,12,,1,0,1,0,2,,0,6,0,0,0,2,,2,2,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0
E09000029,Sutton,,,92,,39,,2,0,3,0,1,,0,25,1,0,1,6,,1,24,4,15,0,,1,1,0,0,,0,0,0,0,,2,0,6
E07000113,Swale,,,72,,37,,10,0,3,0,2,,0,19,0,0,0,3,,3,13,2,6,0,,8,5,1,2,,2,1,0,1,,0,0,1
E06000030,Swindon,,,132,,82,,1,2,2,0,2,,0,50,1,0,0,24,,2,23,5,8,0,,2,1,0,1,,1,0,0,1,,5,3,1
E08000008,Tameside,,,97,,53,,1,0,0,1,6,,1,42,1,0,0,1,,2,18,0,6,0,,5,4,0,1,,0,0,0,0,,10,2,1
E07000199,Tamworth,,,11,,7,,0,0,0,0,0,,0,7,0,0,0,0,,0,3,0,0,0,,0,0,0,0,,1,0,0,1,,0,0,0
E07000215,Tandridge,,,38,,17,,1,0,0,0,0,,1,7,1,0,0,7,,2,4,6,4,0,,0,0,0,0,,1,0,0,1,,2,0,2
E07000045,Teignbridge,,,166,,57,,8,0,0,0,1,,1,37,0,0,4,6,,6,33,6,7,2,,14,13,0,1,,3,0,1,2,,1,0,37
E06000020,Telford & Wrekin,,,130,,60,,2,1,1,0,4,,1,44,3,0,0,4,,0,29,2,9,5,,2,0,1,1,,6,0,2,4,,0,0,17
E07000076,Tendring,,,82,,52,,7,0,0,0,2,,2,34,3,0,0,4,,1,13,3,5,2,,2,0,0,2,,1,0,1,0,,1,0,2
E07000093,Test Valley,,,47,,21,,1,0,0,0,1,,0,16,0,0,0,3,,7,6,4,2,0,,3,2,1,0,,1,1,0,0,,0,0,3
E07000083,Tewkesbury,,,51,,23,,0,0,0,0,1,,1,19,1,0,0,1,,3,17,3,1,0,,3,2,0,1,,0,0,0,0,,0,0,1
E07000114,Thanet,,,121,,92,,11,3,2,0,2,,6,56,0,0,0,12,,3,12,2,4,0,,7,6,0,1,,0,0,0,0,,0,0,1
E07000102,Three Rivers,,,41,,16,,0,0,0,0,1,,0,13,0,0,0,2,,0,24,0,0,0,,1,1,0,0,,0,0,0,0,,0,0,0
E06000034,Thurrock,,,111,,42,,1,1,0,1,1,,1,33,0,0,0,4,,9,32,4,9,2,,0,0,0,0,,0,0,0,0,,6,4,3
E07000115,Tonbridge & Malling,,,42,,14,,2,1,0,0,2,,0,6,0,0,0,3,,7,11,2,0,0,,5,4,0,1,,1,1,0,0,,1,0,1
E06000027,Torbay,,,123,,85,,3,2,1,3,6,,3,55,4,0,1,7,,3,20,0,4,0,,2,1,0,1,,1,0,1,0,,1,0,7
E07000046,Torridge,,,61,,27,,4,0,0,0,0,,4,14,0,0,0,5,,0,7,6,2,1,,4,4,0,0,,8,2,0,6,,1,3,2
E09000030,Tower Hamlets,,,265,,60,,4,2,1,1,1,,0,37,0,3,0,11,,4,118,4,16,5,,38,37,1,0,,8,0,1,7,,2,4,6
E08000009,Trafford,,,123,,36,,1,0,0,0,3,,1,31,0,0,0,0,,13,42,7,1,1,,5,5,0,0,,3,1,2,0,,8,3,4
E07000116,Tunbridge Wells,,,70,,22,,4,0,0,0,0,,1,13,0,0,0,4,,6,23,7,2,1,,5,4,1,0,,2,0,2,0,,1,0,1
E07000077,Uttlesford,,,15,,6,,0,0,0,0,0,,1,4,0,0,0,1,,0,3,1,0,0,,3,2,1,0,,2,0,0,2,,0,0,0
E07000180,Vale of White Horse,,,80,,22,,2,0,0,0,2,,0,18,0,0,0,0,,16,21,5,8,1,,3,3,0,0,,1,0,0,1,,0,0,3
E08000036,Wakefield,,,276,,88,,16,1,1,0,1,,2,55,0,1,8,3,,5,54,31,29,2,,35,28,4,3,,22,0,14,8,,4,1,5
E08000030,Walsall,,,92,,51,,2,1,0,0,1,,1,42,1,0,0,3,,1,15,4,8,1,,2,2,0,0,,2,0,0,2,,0,3,5
E09000031,Waltham Forest,,,141,,59,,2,0,0,1,3,,2,31,1,1,1,17,,8,46,2,6,3,,3,3,0,0,,1,0,1,0,,1,1,11
E09000032,Wandsworth,,,44,,18,,1,1,0,0,1,,0,13,0,0,0,2,,5,8,1,1,4,,0,0,0,0,,0,0,0,0,,0,0,7
E06000007,Warrington,,,208,,47,,2,0,0,2,0,,1,36,2,0,0,4,,16,63,9,52,0,,6,4,1,1,,6,0,3,3,,4,0,5
E07000222,Warwick,,,20,,3,,0,0,0,0,0,,0,3,0,0,0,0,,0,3,1,7,3,,2,1,0,1,,0,0,0,0,,0,0,1
E07000103,Watford,,,29,,16,,0,0,0,0,0,,0,13,0,0,0,3,,0,7,1,1,2,,1,0,0,1,,0,0,0,0,,0,0,1
E07000216,Waverley,,,41,,17,,1,0,0,0,2,,1,5,0,1,0,7,,5,11,1,5,0,,1,1,0,0,,0,0,0,0,,0,0,1
E07000065,Wealden,,,48,,18,,0,0,0,1,0,,0,16,0,0,0,1,,7,10,4,5,1,,2,0,1,1,,0,0,0,0,,0,0,1
E07000241,Welwyn Hatfield,,,149,,25,,1,1,0,0,2,,1,14,0,0,0,6,,10,44,8,11,1,,6,2,0,4,,17,8,3,6,,15,0,12
E06000037,West Berkshire,,,43,,31,,1,0,1,0,3,,0,20,0,0,0,6,,1,7,2,1,0,,0,0,0,0,,1,0,0,1,,0,0,0
E07000047,West Devon,,,20,,8,,0,0,1,0,0,,0,7,0,0,0,0,,0,3,2,0,1,,5,1,0,4,,0,0,0,0,,0,1,0
E07000127,West Lancashire,,,28,,17,,1,0,2,0,2,,0,12,0,0,0,0,,0,6,1,2,0,,0,0,0,0,,1,0,0,1,,0,0,1
E07000142,West Lindsey,,,104,,31,,5,0,0,0,0,,0,23,0,1,1,1,,0,29,9,4,2,,9,5,1,3,,6,0,1,5,,2,0,12
E06000062,West Northamptonshire,,,197,,72,,5,0,2,1,4,,1,51,0,1,0,7,,1,41,8,7,1,,14,12,0,2,,25,1,3,21,,24,0,4
E07000181,West Oxfordshire,,,45,,12,,0,0,0,0,0,,0,9,1,0,0,2,,9,4,9,1,1,,6,4,2,0,,0,0,0,0,,0,1,2
E07000245,West Suffolk,,,72,,23,,3,0,0,0,0,,1,18,0,0,0,1,,6,5,2,3,2,,25,24,0,1,,3,2,1,0,,0,0,3
E09000033,Westminster,,,93,,82,,4,2,1,0,5,,0,62,0,0,1,7,,1,0,1,0,1,,2,1,1,0,,0,0,0,0,,0,0,6
E08000010,Wigan,,,242,,103,,1,5,1,1,7,,4,74,1,0,2,7,,19,56,14,22,3,,7,3,0,4,,4,0,2,2,,1,6,7
E06000054,Wiltshire,,,230,,82,,0,0,0,0,2,,0,64,1,0,0,15,,8,65,19,23,0,,7,2,0,5,,11,3,5,3,,1,0,14
E07000094,Winchester,,,55,,13,,1,0,0,0,1,,1,9,0,0,0,1,,9,17,0,0,0,,9,8,0,1,,2,1,0,1,,0,1,4
E06000040,Windsor & Maidenhead,,,99,,32,,2,1,0,0,2,,1,23,0,0,0,3,,8,30,7,8,3,,4,3,0,1,,0,0,0,0,,3,0,4
E08000015,Wirral,,,109,,45,,2,0,0,1,1,,0,32,1,0,0,8,,13,23,5,4,4,,4,3,0,1,,0,0,0,0,,5,0,6
E07000217,Woking,,,44,,16,,0,0,0,0,1,,0,12,0,0,0,3,,6,14,1,1,0,,0,0,0,0,,0,0,0,0,,0,0,6
E06000041,Wokingham,,,29,,11,,1,0,0,0,1,,0,8,0,0,0,1,,0,7,3,5,0,,3,3,0,0,,0,0,0,0,,0,0,0
E08000031,Wolverhampton,,,165,,67,,2,2,3,0,3,,1,49,0,0,0,7,,10,35,7,5,6,,19,16,1,2,,10,1,1,8,,1,3,2
E07000237,Worcester,,,79,,35,,0,0,0,1,0,,0,28,0,0,0,6,,1,30,1,4,2,,1,1,0,0,,3,1,1,1,,1,0,1
E07000229,Worthing,,,30,,19,,3,0,1,0,1,,0,8,1,0,0,5,,1,5,0,2,0,,0,0,0,0,,2,0,1,1,,1,0,0
E07000238,Wychavon,,,40,,16,,0,0,0,0,2,,0,12,0,0,0,2,,1,10,1,1,0,,2,0,1,1,,0,0,0,0,,0,1,8
E07000128,Wyre,,,65,,22,,3,0,1,0,0,,1,12,0,0,1,4,,7,7,6,10,1,,0,0,0,0,,3,0,2,1,,1,0,8
E07000239,Wyre Forest,,,39,,11,,0,0,1,0,0,,0,9,0,0,0,1,,4,11,6,3,1,,2,1,0,1,,0,0,0,0,,0,0,1
E06000014,York,,,119,,49,,3,1,0,0,2,,0,38,1,0,1,3,,6,35,7,2,5,,5,0,0,5,,3,1,2,0,,2,0,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"The outcome of the assessment whether the applicant is homeless or threatened with homelessness and what, if any, duty is owed to them by the local authority.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Includes rent arrears due to change in personal circumstances, increase in rent, reduction in employment income, changes in benefit entitlement, tenant difficulty budgeting or tenant making other payment(s)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Includes tenant abandoned property, other or not known.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"Includes no longer eligible for supported housing, other or not known.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"Includes fire / flood / other emergency, left HM forces, mortgage repossession, property disrepair, other or not known.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Totals include estimates for Charnwood, Dudley, Halton, Hounslow, Lancaster, Nottingham, Slough and South Tyneside who did not provide accurate data this quarter but have provided figures in previous quarters. These values were used to derive estimates.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
